region,site,land_use,soil_order,time_step,soil_indicator,trace_element,value,target_year,target_min,target_max,measure_units,meets_target_min,meets_target_max,within_target_range
Bay of Plenty,39_1,Cropping,Gley,2014 - 2018,As,TRUE,5,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,39_1,Cropping,Gley,2014 - 2018,Bulk_density,FALSE,0.753333333,2017,0.6,1.4,Mg/m3,TRUE,TRUE,TRUE
Bay of Plenty,39_1,Cropping,Gley,2014 - 2018,Cd,TRUE,0.18,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,39_1,Cropping,Gley,2014 - 2018,Cr,TRUE,7,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,39_1,Cropping,Gley,2014 - 2018,Cu,TRUE,5,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,39_1,Cropping,Gley,2014 - 2018,F,TRUE,220,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,39_1,Cropping,Gley,2014 - 2018,Macroporosity_m10,FALSE,37.6,2017,10,30,"-10 kPa, %vol/vol",TRUE,FALSE,FALSE
Bay of Plenty,39_1,Cropping,Gley,2014 - 2018,Ni,TRUE,3,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,39_1,Cropping,Gley,2014 - 2018,OlsenP,FALSE,35.90810305,2017,20,45,µg/g,TRUE,TRUE,TRUE
Bay of Plenty,39_1,Cropping,Gley,2014 - 2018,Pb,TRUE,4,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,39_1,Cropping,Gley,2014 - 2018,pH,FALSE,7.9,2017,5,7.6,-log10(H+),TRUE,FALSE,FALSE
Bay of Plenty,39_1,Cropping,Gley,2014 - 2018,TotalC,FALSE,6,2017,2.5,NA,%C gravimetric,TRUE,NA,NA
Bay of Plenty,39_1,Cropping,Gley,2014 - 2018,Zn,TRUE,19,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,41_1,Cropping,Recent,2014 - 2018,AMN,FALSE,40,2017,20,NA,µg/g,TRUE,NA,NA
Bay of Plenty,41_1,Cropping,Recent,2014 - 2018,As,TRUE,9,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,41_1,Cropping,Recent,2014 - 2018,Bulk_density,FALSE,1.06,2017,0.7,1.4,Mg/m3,TRUE,TRUE,TRUE
Bay of Plenty,41_1,Cropping,Recent,2014 - 2018,Cd,TRUE,0.36,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,41_1,Cropping,Recent,2014 - 2018,Cr,TRUE,13,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,41_1,Cropping,Recent,2014 - 2018,Cu,TRUE,11,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,41_1,Cropping,Recent,2014 - 2018,F,TRUE,340,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,41_1,Cropping,Recent,2014 - 2018,Macroporosity_m10,FALSE,8.2,2017,10,30,"-10 kPa, %vol/vol",FALSE,TRUE,FALSE
Bay of Plenty,41_1,Cropping,Recent,2014 - 2018,Ni,TRUE,9,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,41_1,Cropping,Recent,2014 - 2018,OlsenP,FALSE,49.2578726,2017,20,45,µg/g,TRUE,FALSE,FALSE
Bay of Plenty,41_1,Cropping,Recent,2014 - 2018,Pb,TRUE,12.9,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,41_1,Cropping,Recent,2014 - 2018,pH,FALSE,5.7,2017,5,7.6,-log10(H+),TRUE,TRUE,TRUE
Bay of Plenty,41_1,Cropping,Recent,2014 - 2018,TotalC,FALSE,2.6,2017,2,NA,%C gravimetric,TRUE,NA,NA
Bay of Plenty,41_1,Cropping,Recent,2014 - 2018,Zn,TRUE,56,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,41_2,Orchard/Vineyard,Recent,2014 - 2018,AMN,FALSE,76,2017,20,NA,µg/g,TRUE,NA,NA
Bay of Plenty,41_2,Orchard/Vineyard,Recent,2014 - 2018,As,TRUE,9,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,41_2,Orchard/Vineyard,Recent,2014 - 2018,Bulk_density,FALSE,0.99,2017,0.7,1.4,Mg/m3,TRUE,TRUE,TRUE
Bay of Plenty,41_2,Orchard/Vineyard,Recent,2014 - 2018,Cd,TRUE,0.37,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,41_2,Orchard/Vineyard,Recent,2014 - 2018,Cr,TRUE,12,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,41_2,Orchard/Vineyard,Recent,2014 - 2018,Cu,TRUE,15,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,41_2,Orchard/Vineyard,Recent,2014 - 2018,F,TRUE,390,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,41_2,Orchard/Vineyard,Recent,2014 - 2018,Macroporosity_m10,FALSE,20.96666667,2017,10,30,"-10 kPa, %vol/vol",TRUE,TRUE,TRUE
Bay of Plenty,41_2,Orchard/Vineyard,Recent,2014 - 2018,Ni,TRUE,8,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,41_2,Orchard/Vineyard,Recent,2014 - 2018,OlsenP,FALSE,71.79396655,2017,20,45,µg/g,TRUE,FALSE,FALSE
Bay of Plenty,41_2,Orchard/Vineyard,Recent,2014 - 2018,Pb,TRUE,13.2,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,41_2,Orchard/Vineyard,Recent,2014 - 2018,pH,FALSE,5.8,2017,5,7.6,-log10(H+),TRUE,TRUE,TRUE
Bay of Plenty,41_2,Orchard/Vineyard,Recent,2014 - 2018,TotalC,FALSE,3.2,2017,2,NA,%C gravimetric,TRUE,NA,NA
Bay of Plenty,41_2,Orchard/Vineyard,Recent,2014 - 2018,Zn,TRUE,64,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,45_1,Drystock,Allophanic,2014 - 2018,AMN,FALSE,240,2017,50,NA,µg/g,TRUE,NA,NA
Bay of Plenty,45_1,Drystock,Allophanic,2014 - 2018,As,TRUE,5,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,45_1,Drystock,Allophanic,2014 - 2018,Bulk_density,FALSE,0.603333333,2017,0.5,1.3,Mg/m3,TRUE,TRUE,TRUE
Bay of Plenty,45_1,Drystock,Allophanic,2014 - 2018,Cd,TRUE,0.16,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,45_1,Drystock,Allophanic,2014 - 2018,Cr,TRUE,3,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,45_1,Drystock,Allophanic,2014 - 2018,Cu,TRUE,5,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,45_1,Drystock,Allophanic,2014 - 2018,F,TRUE,260,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,45_1,Drystock,Allophanic,2014 - 2018,Macroporosity_m10,FALSE,15.13333333,2017,10,30,"-10 kPa, %vol/vol",TRUE,TRUE,TRUE
Bay of Plenty,45_1,Drystock,Allophanic,2014 - 2018,Ni,TRUE,2,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,45_1,Drystock,Allophanic,2014 - 2018,OlsenP,FALSE,6.76481111,2017,20,50,µg/g,FALSE,TRUE,FALSE
Bay of Plenty,45_1,Drystock,Allophanic,2014 - 2018,Pb,TRUE,5.4,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,45_1,Drystock,Allophanic,2014 - 2018,pH,FALSE,5.3,2017,5,6.6,-log10(H+),TRUE,TRUE,TRUE
Bay of Plenty,45_1,Drystock,Allophanic,2014 - 2018,TotalC,FALSE,7.7,2017,3,NA,%C gravimetric,TRUE,NA,NA
Bay of Plenty,45_1,Drystock,Allophanic,2014 - 2018,TotalN,FALSE,0.61,2017,0.25,0.7,%N gravimetric,TRUE,TRUE,TRUE
Bay of Plenty,45_1,Drystock,Allophanic,2014 - 2018,Zn,TRUE,17,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,46_1,Cropping,Recent,2014 - 2018,AMN,FALSE,62,2017,20,NA,µg/g,TRUE,NA,NA
Bay of Plenty,46_1,Cropping,Recent,2014 - 2018,As,TRUE,5,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,46_1,Cropping,Recent,2014 - 2018,Bulk_density,FALSE,1.143333333,2017,0.7,1.4,Mg/m3,TRUE,TRUE,TRUE
Bay of Plenty,46_1,Cropping,Recent,2014 - 2018,Cd,TRUE,0.22,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,46_1,Cropping,Recent,2014 - 2018,Cr,TRUE,13,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,46_1,Cropping,Recent,2014 - 2018,Cu,TRUE,16,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,46_1,Cropping,Recent,2014 - 2018,F,TRUE,320,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,46_1,Cropping,Recent,2014 - 2018,Macroporosity_m10,FALSE,12.2,2017,10,30,"-10 kPa, %vol/vol",TRUE,TRUE,TRUE
Bay of Plenty,46_1,Cropping,Recent,2014 - 2018,Ni,TRUE,8,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,46_1,Cropping,Recent,2014 - 2018,OlsenP,FALSE,54.27143189,2017,20,45,µg/g,TRUE,FALSE,FALSE
Bay of Plenty,46_1,Cropping,Recent,2014 - 2018,Pb,TRUE,16,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,46_1,Cropping,Recent,2014 - 2018,pH,FALSE,5.8,2017,5,7.6,-log10(H+),TRUE,TRUE,TRUE
Bay of Plenty,46_1,Cropping,Recent,2014 - 2018,TotalC,FALSE,2,2017,2,NA,%C gravimetric,TRUE,NA,NA
Bay of Plenty,46_1,Cropping,Recent,2014 - 2018,Zn,TRUE,71,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,47_1,Drystock,Podzol,2014 - 2018,AMN,FALSE,196,2017,50,NA,µg/g,TRUE,NA,NA
Bay of Plenty,47_1,Drystock,Podzol,2014 - 2018,As,TRUE,3,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,47_1,Drystock,Podzol,2014 - 2018,Bulk_density,FALSE,0.616666667,2017,0.6,1.4,Mg/m3,TRUE,TRUE,TRUE
Bay of Plenty,47_1,Drystock,Podzol,2014 - 2018,Cd,TRUE,0.21,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,47_1,Drystock,Podzol,2014 - 2018,Cr,TRUE,4,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,47_1,Drystock,Podzol,2014 - 2018,Cu,TRUE,8,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,47_1,Drystock,Podzol,2014 - 2018,F,TRUE,260,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,47_1,Drystock,Podzol,2014 - 2018,Macroporosity_m10,FALSE,25.76666667,2017,10,30,"-10 kPa, %vol/vol",TRUE,TRUE,TRUE
Bay of Plenty,47_1,Drystock,Podzol,2014 - 2018,Ni,TRUE,2,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,47_1,Drystock,Podzol,2014 - 2018,OlsenP,FALSE,6.745429761,2017,5,25,µg/g,TRUE,TRUE,TRUE
Bay of Plenty,47_1,Drystock,Podzol,2014 - 2018,Pb,TRUE,6,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,47_1,Drystock,Podzol,2014 - 2018,pH,FALSE,5.4,2017,5,6.6,-log10(H+),TRUE,TRUE,TRUE
Bay of Plenty,47_1,Drystock,Podzol,2014 - 2018,TotalC,FALSE,12,2017,2.5,NA,%C gravimetric,TRUE,NA,NA
Bay of Plenty,47_1,Drystock,Podzol,2014 - 2018,TotalN,FALSE,0.91,2017,0.25,0.7,%N gravimetric,TRUE,FALSE,FALSE
Bay of Plenty,47_1,Drystock,Podzol,2014 - 2018,Zn,TRUE,18,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,49_1,Dairy,Allophanic,2014 - 2018,AMN,FALSE,244.165955,2017,50,NA,µg/g,TRUE,NA,NA
Bay of Plenty,49_1,Dairy,Allophanic,2014 - 2018,As,TRUE,3.8,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,49_1,Dairy,Allophanic,2014 - 2018,Bulk_density,FALSE,0.7066666665000001,2017,0.5,1.3,Mg/m3,TRUE,TRUE,TRUE
Bay of Plenty,49_1,Dairy,Allophanic,2014 - 2018,Cd,TRUE,3.995,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,49_1,Dairy,Allophanic,2014 - 2018,Cr,TRUE,14,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,49_1,Dairy,Allophanic,2014 - 2018,Cu,TRUE,41,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,49_1,Dairy,Allophanic,2014 - 2018,F,TRUE,660,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,49_1,Dairy,Allophanic,2014 - 2018,Macroporosity_m10,FALSE,10.7,2017,10,30,"-10 kPa, %vol/vol",TRUE,TRUE,TRUE
Bay of Plenty,49_1,Dairy,Allophanic,2014 - 2018,Ni,TRUE,11.5,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,49_1,Dairy,Allophanic,2014 - 2018,OlsenP,FALSE,115.9444297,2017,20,50,µg/g,TRUE,FALSE,FALSE
Bay of Plenty,49_1,Dairy,Allophanic,2014 - 2018,Pb,TRUE,6.7,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,49_1,Dairy,Allophanic,2014 - 2018,pH,FALSE,5.95,2017,5,6.6,-log10(H+),TRUE,TRUE,TRUE
Bay of Plenty,49_1,Dairy,Allophanic,2014 - 2018,TotalC,FALSE,10.65610169,2017,3,NA,%C gravimetric,TRUE,NA,NA
Bay of Plenty,49_1,Dairy,Allophanic,2014 - 2018,TotalN,FALSE,1.045636207,2017,0.25,0.7,%N gravimetric,TRUE,FALSE,FALSE
Bay of Plenty,49_1,Dairy,Allophanic,2014 - 2018,Zn,TRUE,315,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,49_2,Dairy,Allophanic,2014 - 2018,AMN,FALSE,233.517556,2017,50,NA,µg/g,TRUE,NA,NA
Bay of Plenty,49_2,Dairy,Allophanic,2014 - 2018,As,TRUE,3.15,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,49_2,Dairy,Allophanic,2014 - 2018,Bulk_density,FALSE,0.721666667,2017,0.5,1.3,Mg/m3,TRUE,TRUE,TRUE
Bay of Plenty,49_2,Dairy,Allophanic,2014 - 2018,Cd,TRUE,1.03,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,49_2,Dairy,Allophanic,2014 - 2018,Cr,TRUE,18.8,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,49_2,Dairy,Allophanic,2014 - 2018,Cu,TRUE,29.5,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,49_2,Dairy,Allophanic,2014 - 2018,F,TRUE,570,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,49_2,Dairy,Allophanic,2014 - 2018,Macroporosity_m10,FALSE,11.86666667,2017,10,30,"-10 kPa, %vol/vol",TRUE,TRUE,TRUE
Bay of Plenty,49_2,Dairy,Allophanic,2014 - 2018,Ni,TRUE,15.95,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,49_2,Dairy,Allophanic,2014 - 2018,OlsenP,FALSE,118.935413,2017,20,50,µg/g,TRUE,FALSE,FALSE
Bay of Plenty,49_2,Dairy,Allophanic,2014 - 2018,Pb,TRUE,5.8,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,49_2,Dairy,Allophanic,2014 - 2018,pH,FALSE,5.5649999999999995,2017,5,6.6,-log10(H+),TRUE,TRUE,TRUE
Bay of Plenty,49_2,Dairy,Allophanic,2014 - 2018,TotalC,FALSE,11.09267489,2017,3,NA,%C gravimetric,TRUE,NA,NA
Bay of Plenty,49_2,Dairy,Allophanic,2014 - 2018,TotalN,FALSE,1.054464286,2017,0.25,0.7,%N gravimetric,TRUE,FALSE,FALSE
Bay of Plenty,49_2,Dairy,Allophanic,2014 - 2018,Zn,TRUE,46,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,50_1,Dairy,Allophanic,2014 - 2018,AMN,FALSE,215.3911093,2017,50,NA,µg/g,TRUE,NA,NA
Bay of Plenty,50_1,Dairy,Allophanic,2014 - 2018,As,TRUE,2.55,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,50_1,Dairy,Allophanic,2014 - 2018,Bulk_density,FALSE,0.733333333,2017,0.5,1.3,Mg/m3,TRUE,TRUE,TRUE
Bay of Plenty,50_1,Dairy,Allophanic,2014 - 2018,Cd,TRUE,0.5449999999999999,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,50_1,Dairy,Allophanic,2014 - 2018,Cr,TRUE,7.1,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,50_1,Dairy,Allophanic,2014 - 2018,Cu,TRUE,9.85,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,50_1,Dairy,Allophanic,2014 - 2018,F,TRUE,300,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,50_1,Dairy,Allophanic,2014 - 2018,Macroporosity_m10,FALSE,9.8,2017,10,30,"-10 kPa, %vol/vol",FALSE,TRUE,FALSE
Bay of Plenty,50_1,Dairy,Allophanic,2014 - 2018,Ni,TRUE,4.1,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,50_1,Dairy,Allophanic,2014 - 2018,OlsenP,FALSE,94.20788891,2017,20,50,µg/g,TRUE,FALSE,FALSE
Bay of Plenty,50_1,Dairy,Allophanic,2014 - 2018,Pb,TRUE,4.5,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,50_1,Dairy,Allophanic,2014 - 2018,pH,FALSE,5.505000000000001,2017,5,6.6,-log10(H+),TRUE,TRUE,TRUE
Bay of Plenty,50_1,Dairy,Allophanic,2014 - 2018,TotalC,FALSE,11.13786048,2017,3,NA,%C gravimetric,TRUE,NA,NA
Bay of Plenty,50_1,Dairy,Allophanic,2014 - 2018,TotalN,FALSE,0.918812396,2017,0.25,0.7,%N gravimetric,TRUE,FALSE,FALSE
Bay of Plenty,50_1,Dairy,Allophanic,2014 - 2018,Zn,TRUE,32,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,51_2,Drystock,Pumice,2014 - 2018,AMN,FALSE,141,2017,50,NA,µg/g,TRUE,NA,NA
Bay of Plenty,51_2,Drystock,Pumice,2014 - 2018,As,TRUE,4,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,51_2,Drystock,Pumice,2014 - 2018,Bulk_density,FALSE,0.89,2017,0.6,1.4,Mg/m3,TRUE,TRUE,TRUE
Bay of Plenty,51_2,Drystock,Pumice,2014 - 2018,Cd,TRUE,0.49,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,51_2,Drystock,Pumice,2014 - 2018,Cr,TRUE,5,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,51_2,Drystock,Pumice,2014 - 2018,Cu,TRUE,6,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,51_2,Drystock,Pumice,2014 - 2018,F,TRUE,410,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,51_2,Drystock,Pumice,2014 - 2018,Macroporosity_m10,FALSE,9.833333333,2017,10,30,"-10 kPa, %vol/vol",FALSE,TRUE,FALSE
Bay of Plenty,51_2,Drystock,Pumice,2014 - 2018,Ni,TRUE,2,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,51_2,Drystock,Pumice,2014 - 2018,OlsenP,FALSE,34.2258459,2017,20,50,µg/g,TRUE,TRUE,TRUE
Bay of Plenty,51_2,Drystock,Pumice,2014 - 2018,Pb,TRUE,5.6,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,51_2,Drystock,Pumice,2014 - 2018,pH,FALSE,5.7,2017,5,6.6,-log10(H+),TRUE,TRUE,TRUE
Bay of Plenty,51_2,Drystock,Pumice,2014 - 2018,TotalC,FALSE,6.7,2017,2,NA,%C gravimetric,TRUE,NA,NA
Bay of Plenty,51_2,Drystock,Pumice,2014 - 2018,TotalN,FALSE,0.58,2017,0.25,0.7,%N gravimetric,TRUE,TRUE,TRUE
Bay of Plenty,51_2,Drystock,Pumice,2014 - 2018,Zn,TRUE,17,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,52_2,Drystock,Recent,2014 - 2018,AMN,FALSE,190,2017,50,NA,µg/g,TRUE,NA,NA
Bay of Plenty,52_2,Drystock,Recent,2014 - 2018,As,TRUE,19,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,52_2,Drystock,Recent,2014 - 2018,Bulk_density,FALSE,1.03,2017,0.7,1.4,Mg/m3,TRUE,TRUE,TRUE
Bay of Plenty,52_2,Drystock,Recent,2014 - 2018,Cd,TRUE,0.22,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,52_2,Drystock,Recent,2014 - 2018,Cr,TRUE,3,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,52_2,Drystock,Recent,2014 - 2018,Cu,TRUE,6,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,52_2,Drystock,Recent,2014 - 2018,F,TRUE,300,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,52_2,Drystock,Recent,2014 - 2018,Macroporosity_m10,FALSE,9.333333333,2017,10,30,"-10 kPa, %vol/vol",FALSE,TRUE,FALSE
Bay of Plenty,52_2,Drystock,Recent,2014 - 2018,Ni,TRUE,2,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,52_2,Drystock,Recent,2014 - 2018,OlsenP,FALSE,16.55093121,2017,15,45,µg/g,TRUE,TRUE,TRUE
Bay of Plenty,52_2,Drystock,Recent,2014 - 2018,Pb,TRUE,7.3,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,52_2,Drystock,Recent,2014 - 2018,pH,FALSE,5.6,2017,5,6.6,-log10(H+),TRUE,TRUE,TRUE
Bay of Plenty,52_2,Drystock,Recent,2014 - 2018,TotalC,FALSE,4.4,2017,2,NA,%C gravimetric,TRUE,NA,NA
Bay of Plenty,52_2,Drystock,Recent,2014 - 2018,TotalN,FALSE,0.4,2017,0.25,0.7,%N gravimetric,TRUE,TRUE,TRUE
Bay of Plenty,52_2,Drystock,Recent,2014 - 2018,Zn,TRUE,37,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,52_3,Drystock,Recent,2014 - 2018,AMN,FALSE,179,2017,50,NA,µg/g,TRUE,NA,NA
Bay of Plenty,52_3,Drystock,Recent,2014 - 2018,As,TRUE,15,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,52_3,Drystock,Recent,2014 - 2018,Bulk_density,FALSE,0.925,2017,0.7,1.4,Mg/m3,TRUE,TRUE,TRUE
Bay of Plenty,52_3,Drystock,Recent,2014 - 2018,Cd,TRUE,0.19,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,52_3,Drystock,Recent,2014 - 2018,Cr,TRUE,2,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,52_3,Drystock,Recent,2014 - 2018,Cu,TRUE,4,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,52_3,Drystock,Recent,2014 - 2018,F,TRUE,270,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,52_3,Drystock,Recent,2014 - 2018,Macroporosity_m10,FALSE,21.025,2017,10,30,"-10 kPa, %vol/vol",TRUE,TRUE,TRUE
Bay of Plenty,52_3,Drystock,Recent,2014 - 2018,Ni,TRUE,2,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,52_3,Drystock,Recent,2014 - 2018,OlsenP,FALSE,21.60136335,2017,15,45,µg/g,TRUE,TRUE,TRUE
Bay of Plenty,52_3,Drystock,Recent,2014 - 2018,Pb,TRUE,5.6,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,52_3,Drystock,Recent,2014 - 2018,pH,FALSE,5.7,2017,5,6.6,-log10(H+),TRUE,TRUE,TRUE
Bay of Plenty,52_3,Drystock,Recent,2014 - 2018,TotalC,FALSE,4.6,2017,2,NA,%C gravimetric,TRUE,NA,NA
Bay of Plenty,52_3,Drystock,Recent,2014 - 2018,TotalN,FALSE,0.43,2017,0.25,0.7,%N gravimetric,TRUE,TRUE,TRUE
Bay of Plenty,52_3,Drystock,Recent,2014 - 2018,Zn,TRUE,32,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,53_1,Dairy,Allophanic,2014 - 2018,AMN,FALSE,231.898291,2017,50,NA,µg/g,TRUE,NA,NA
Bay of Plenty,53_1,Dairy,Allophanic,2014 - 2018,As,TRUE,3.9,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,53_1,Dairy,Allophanic,2014 - 2018,Bulk_density,FALSE,0.7050000000000001,2017,0.5,1.3,Mg/m3,TRUE,TRUE,TRUE
Bay of Plenty,53_1,Dairy,Allophanic,2014 - 2018,Cd,TRUE,1.155,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,53_1,Dairy,Allophanic,2014 - 2018,Cr,TRUE,9.25,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,53_1,Dairy,Allophanic,2014 - 2018,Cu,TRUE,16,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,53_1,Dairy,Allophanic,2014 - 2018,F,TRUE,580,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,53_1,Dairy,Allophanic,2014 - 2018,Macroporosity_m10,FALSE,15.43333334,2017,10,30,"-10 kPa, %vol/vol",TRUE,TRUE,TRUE
Bay of Plenty,53_1,Dairy,Allophanic,2014 - 2018,Ni,TRUE,11.9,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,53_1,Dairy,Allophanic,2014 - 2018,OlsenP,FALSE,47.125587069999995,2017,20,50,µg/g,TRUE,TRUE,TRUE
Bay of Plenty,53_1,Dairy,Allophanic,2014 - 2018,Pb,TRUE,8.1,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,53_1,Dairy,Allophanic,2014 - 2018,pH,FALSE,5.8149999999999995,2017,5,6.6,-log10(H+),TRUE,TRUE,TRUE
Bay of Plenty,53_1,Dairy,Allophanic,2014 - 2018,TotalC,FALSE,10.46147637,2017,3,NA,%C gravimetric,TRUE,NA,NA
Bay of Plenty,53_1,Dairy,Allophanic,2014 - 2018,TotalN,FALSE,0.996775899,2017,0.25,0.7,%N gravimetric,TRUE,FALSE,FALSE
Bay of Plenty,53_1,Dairy,Allophanic,2014 - 2018,Zn,TRUE,81,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,54_1,Drystock,Pumice,2014 - 2018,AMN,FALSE,165,2017,50,NA,µg/g,TRUE,NA,NA
Bay of Plenty,54_1,Drystock,Pumice,2014 - 2018,As,TRUE,4,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,54_1,Drystock,Pumice,2014 - 2018,Bulk_density,FALSE,0.893333333,2017,0.6,1.4,Mg/m3,TRUE,TRUE,TRUE
Bay of Plenty,54_1,Drystock,Pumice,2014 - 2018,Cd,TRUE,0.66,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,54_1,Drystock,Pumice,2014 - 2018,Cr,TRUE,4,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,54_1,Drystock,Pumice,2014 - 2018,Cu,TRUE,22,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,54_1,Drystock,Pumice,2014 - 2018,F,TRUE,400,NA,NA,NA,NA,NA,NA,NA
Bay of Plenty,54_1,Drystock,Pumice,2014 - 2018,Macroporosity_m10,FALSE,16.5,2017,10,30,"-10 kPa, %vol/vol",TRUE,TRUE,TRUE
Bay of Plenty,54_1,Drystock,Pumice,2014 - 2018,Ni,TRUE,2,NA,NA,NA,NA,NA,NA,NA
